EPA ID,Site Name,City,County,State,Street Address,Zip Code,Region,NPL Status,Partial NPL Deletion,Superfund Alternative Approach,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Construction Complete,Construction Completion Date,Non-NPL Status Category,Non-NPL Status Subcategory,Non-NPL Status,Site Status,Site Type,Site Type Subcategory,Federal Agency,Native American Interest (NAI),Indian Entity (NAI Status),HRS Score,Federal Facility Indicator,Alias/Alternative Site Name,Non-NPL Status Date,Superfund Site Profile Page URL,RCRA Handler ID - RCRA Handler Name
NJD078251675,BROOK INDUSTRIAL PARK,BOUND BROOK,SOMERSET,NJ,100 WEST MAIN STREET, 08805 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,9/29/2006,,,,Active,"Manufacturing/Processing/Maintenance, Manufacturing/Processing/Maintenance, Manufacturing/Processing/Maintenance","Metal fabrication/finishing/coating and allied industries, Chemicals and allied products, Multiple",,No,,58.12,No,"BLUE SPRUCE/TIFA (NJD000535070), BLUE SPRUCE/TIFA (NJD000535070), BROOK INDUSTRIAL PARK, JAME FINE CHEMICAL, BLUE SPRUCE / TIFA (NJD000535070), BROOK INDUSTRIAL PARK",5/1/1986,www.epa.gov/superfund/brook-industrial-park,
NY7890008975,BROOKHAVEN NATIONAL LABORATORY (USDOE),UPTON,SUFFOLK,NY,53 BELL AVE, 11961 ,R02,Final NPL,No,No,No,Yes,No,No,,,,,Active,Other,"Research, development, and testing facility",Department of Energy,No,,39.92,Yes,"BROOKHAVEN NATIONAL LABORATORY, BROOKHAVEN NATIONAL LABORATORY (USDOE), BROOKHAVEN NATIONAL LABORATORY (USDOE)",[Blank Date],www.epa.gov/superfund/brookhaven-national-lab,
CAD052384021,"BROWN & BRYANT, INC. (ARVIN PLANT)",ARVIN,KERN,CA,600 S DERBY RD, 93203 ,R09,Final NPL,No,No,No,Yes,No,No,,,,,Active,Manufacturing/Processing/Maintenance,Chemicals and allied products,,No,,53.36,No,"BROWN & BRYANT, INC (ARVIN PLANT), BROWN & BRYANT, INC. (ARVIN PLANT), BROWN & BRYANT, INC. (ARVIN PLANT), BROWN & BRYANT, INC.(ARVIN PLANT)",8/1/1985,www.epa.gov/superfund/brown-bryant,
FLD980728935,BROWN WOOD PRESERVING,LIVE OAK,SUWANNEE,FL,JCT GOLDKISS BLVD & SNOWMILL, 32060 ,R04,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,12/31/1991,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,,No,"BROWN WOOD PRESERVING, BROWN WOOD PRESERVING, LIVE OAK PERRY & SO GA RWY/WOOD PLT",[Blank Date],www.epa.gov/superfund/brown-wood-preserving,
PAD980831812,BROWN'S BATTERY BREAKING,HAMBURG,BERKS,PA,446 FISHER DAM RD, 19526 ,R03,Final NPL,No,No,Yes,Yes,Yes,Yes,11/3/2003,,,,Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,,No,,37.34,No,"BROWN'S BATTERY BREAKING, BROWNS BATTERY BREAKING, BROWN'S BATTERY BREAKING, BROWN'S BATTERY BREAKING",10/1/1983,www.epa.gov/superfund/brownsbattery,
FLD980847016,BROWN'S DUMP,JACKSONVILLE,DUVAL,FL,4300 PEARCE STREET, 32209 ,R04,Not NPL,No,Yes,No,Yes,Yes,No,,Referred to Cleanup Program,Long-term Cleanup Attention Needed/Ongoing under EPA Enforcement Authority,Remedial Activities Under EPA Enforcement,Active,Waste Management,Municipal solid waste landfill,,No,,,No,"BURKE STREET LIME PIT, BROWNS DUMP, AIR LIQUIDE FACILITY",2/3/2005,www.epa.gov/superfund/browns-dump,
PAD980712855,BRUIN LAGOON,BRUIN BOROUGH,BUTLER,PA,RTE 268, 16022 ,R03,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,3/27/1992,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,,No,"BRUIN LAGOON, AH-RS COAL CORP",11/1/1979,www.epa.gov/superfund/bruinlagoon,
NED981713829,BRUNO CO-OP ASSOCIATION/ASSOCIATED PROPERTIES,BRUNO,BUTLER,NE,FREMONT ST & RAILROAD ST, 68014 ,R07,Final NPL,No,No,Yes,Yes,Yes,Yes,9/13/2005,,,,Active,Other,Ground water plume site with no identifiable source,Department of Agriculture,No,,50,No,"BRUNO CO-OP ASSOCIATION/ASSOCIATED PROPE, BRUNO CO-OP ASSOCIATION/ASSOCIATED PROP, BRUNO PUBLIC WATER SUPPLY (FINDS), BRUNO COOP & ASSOCIATED PROPERTIES, BRUNO COOP ASSOC, BRUNO CO-OP ASSOCIATION/ASSOCIATED PROPERTIES",2/13/1987,www.epa.gov/superfund/brunocoop,
ME8170022018,BRUNSWICK NAVAL AIR STATION,BRUNSWICK,CUMBERLAND,ME,RTE 24 AND 123, 04011 ,R01,Final NPL,No,No,No,Yes,Yes,Yes,9/27/2002,,,,Active,Waste Management,Other,Department of Defense,No,,43.38,Yes,"BRUNSWICK NAVAL AIR STATION, BRUNSWICK NAVAL AIR STATION, U S NAVY NAS",6/1/1981,www.epa.gov/superfund/brunswick,
GAD981024466,BRUNSWICK WOOD PRESERVING,BRUNSWICK,GLYNN,GA,PERRY LANE ROAD, 31520 ,R04,Final NPL,No,No,No,Yes,No,Yes,9/27/2012,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,54.49,No,"BRUNSWICK WOOD PRESERVING, ESCAMBIA BRUNSWICK WOOD",3/12/1991,www.epa.gov/superfund/brunswick-wood-preserving,GAD050766401 - ESCAMBIA TREATING COMPANY
OHD980509657,BUCKEYE RECLAMATION,ST. CLAIRSVILLE,BELMONT,OH,STATE ROUTE 214 1MI SOUTH OF I-90, 43950 ,R05,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,5/14/2003,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,,No,"BUCKEYE RECLAMATION, BUCKEYE LANDFILL, BUCKEYE RECLAMATION, BUCKEYE RECLAMATION, BELMONT CO LDFL, BUCKEYE RECLAMATION LANDFILL",4/1/1979,www.epa.gov/superfund/buckeye-reclamation,
VAD089027973,BUCKINGHAM COUNTY LANDFILL,BUCKINGHAM,BUCKINGHAM,VA,ST RTE 640 W OF US RTE 15, 23936 ,R03,Final NPL,No,No,No,Yes,Yes,Yes,9/21/1998,,,,Active,Waste Management,Industrial waste landfill,,No,,40.7,No,"BUCKINGHAM COUNTY LF, LOVES CONTAINER SERVICE, BUCKINGHAM COUNTY LANDFILL, BUCKINGHAM COUNTY LANDFILL, LOVE'S CONTAINER SERVICE *",9/1/1980,www.epa.gov/superfund/buckingham,
IDD048340921,BUNKER HILL MINING & METALLURGICAL COMPLEX,SMELTERVILLE,SHOSHONE,ID,SILVER VLY, 83837 ,R10,Final NPL,No,No,No,No,No,No,,,,,Active,"Manufacturing/Processing/Maintenance, Mining","Primary metals/mineral processing, Metals",,Yes,Coeur D'Alene Tribe(Current); Spokane Tribe of the Spokane Reservation(Current),54.76,No,"BUNKER HILL CO, BUNKER HILL, BUNKER HILL MINING & METALLURGICAL CMPLX, BUNKER HILL MINING & METALLURGICAL COMPLEX, NORTHERN IDAHO PHOSPHATE CO, BUNKER HILL MINING & METALLURGICAL",12/11/1980,www.epa.gov/superfund/bunker-hill,
VTD003965415,BURGESS BROTHERS LANDFILL,WOODFORD,BENNINGTON,VT,RTE 9, 05201 ,R01,Final NPL,No,No,Yes,Yes,Yes,Yes,3/31/2000,,,,Active,"Waste Management, Waste Management, Waste Management","Industrial waste landfill, Multiple, Other",,No,,52.58,No,BURGESS BROTHERS LANDFILL,[Blank Date],www.epa.gov/superfund/burgess,
SCN000404896,BURLINGTON INDUSTRIES CHERAW,CHERAW,CHESTERFIELD,SC,650 CHESTERFIELD HIGHWAY, 29520 ,R04,Final NPL,No,No,No,Insufficient Data,Insufficient Data,No,,,,,Active,Manufacturing/Processing/Maintenance,Fabrics/textiles,,No,,48,No,BURLINGTON INDUSTRIES CHERAW FORMER LAGOON,1/18/2018,www.epa.gov/superfund/burlington-cheraw,
MND000686196,BURLINGTON NORTHERN (BRAINERD/BAXTER PLANT),BRAINERD/BAXTER,CROW WING,MN,WEST CITY LIMITS, 56401 ,R05,Final NPL,No,No,No,Yes,Yes,Yes,9/18/1995,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,46.77,No,"BURLINGTON NORTHERN TIE TREATMENT FACILITY, BURLINGTON NORTHERN TIE TREATING, BURLINGTON NORTHERN (BRAINERD/BAXTER PLANT), BURLINGTON NORTHERN, BURLINGTON NORTHERN, BURLINGTON NORTHERN (BRAINERD/BAXTER PLA, BURLINGTON NORTHERN (BRAINERD/BAXTER)",[Blank Date],www.epa.gov/superfund/burlington-northern-brainerd,MND000686196 - BRAINERD-TIE PLANT SITE - BURLINGTON NOR
WIN000510222,BURNHAM CANAL - MILLER COMPRESSING COMPANY,MILWAUKEE,MILWAUKEE,WI,1640 W BRUCE STREET, 53204 ,R05,Not NPL,No,Yes,No,Yes,Not a Groundwater Site,No,,Referred to Cleanup Program,Long-term Cleanup Attention Needed/Ongoing under EPA Enforcement Authority,Remedial Activities Under EPA Enforcement,Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,,No,,,No,BURNHAM CANAL - MILLER COMPRESSING CO,8/15/2008,www.epa.gov/superfund/burnham-canal,
NJD980504997,BURNT FLY BOG,MARLBORO TOWNSHIP,MONMOUTH,NJ,TYLERS LANE, 07746 ,R02,Final NPL,No,No,No,Yes,Yes,Yes,9/21/2004,,,,Active,Recycling,Waste/used oil,,No,,59.16,No,"BURNT FLY BOG, BURNT FLY BOG, BURNT FLY BOG",8/1/1979,www.epa.gov/superfund/burnt-fly-bog,
MID980410617,BURROWS SANITATION,HARTFORD,VAN BUREN,MI,ME1/4 SEC10 R16W T3S, 49057 ,R05,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,4/5/1993,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,,No,"BURROWS SANITATION SITE, BURROWS SANITATION, BURROWS SANITATION, BURROWS SANITATION",[Blank Date],www.epa.gov/superfund/burrows-sanitation,
MDD980504195,BUSH VALLEY LANDFILL,ABINGDON,HARFORD,MD,BUSH RD POB 246, 21009 ,R03,Final NPL,No,No,Yes,Yes,Yes,Yes,8/2/2001,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),Department of Defense,No,,40.3,No,"BUSH VALLEY LANDFILL, HARRIS LANDFILL, BUSH VALLEY LANDFILL",[Blank Date],www.epa.gov/superfund/bushvalley,
PAD980508451,BUTLER MINE TUNNEL,PITTSTON TOWNSHIP,LUZERNE,PA,SUSQUEHANNA RIVER, 18640 ,R03,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/8/2005,,,,Active,Waste Management,Illegal disposal/open dump,,No,,,No,"ALCAN ALUMINUM *, BUTLER MINE TUNNEL, BUTLER MINE TUNNEL, ALUMINUM CO OF AMERICA, BUTLER MINE TUNNEL",7/1/1979,www.epa.gov/superfund/butler,
MID062222997,BUTTERWORTH #2 LANDFILL,GRAND RAPIDS,KENT,MI,1450 BUTTERWORTH ST SW, 49504 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/27/2000,,,,Active,Waste Management,Industrial waste landfill,,No,,50.31,No,"BUTTERWORTH #2 LDFL SITE, GRAND RAPIDS CITY LDFL, BUTTERWORTH #2 LANDFILL, BUTTERWORTH #2 LDFL SITE, BUTTERWORTH 2 LANDFILL SITE, BUTTERWORTH #2 LDFL SITE, GRAND RAPIDS GYPSUM CO (SIA)",[Blank Date],www.epa.gov/superfund/butterworth2-landfill,
PAD981034705,BUTZ LANDFILL,STROUDSBURG,MONROE,PA,RD #5 TWP RTE 601, 18360 ,R03,Final NPL,No,No,Yes,Yes,Yes,Yes,6/20/2001,,,,Active,Waste Management,Co-disposal landfill (municipal and industrial),,No,,32,No,"BUTZ LANDFILL, BUTZ LANDFILL, BUTZ LANDFILL, NORTH ROAD *, NORTH ROAD SITE",12/1/1984,www.epa.gov/superfund/butz,
NCD044440303,BYPASS 601 GROUND WATER CONTAMINATION,CONCORD,CABARRUS,NC,440 HWY 29 NORTH, 28025 ,R04,Final NPL,Yes,No,Yes,Yes,Yes,Yes,3/11/1999,,,,Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,,No,,,No,"MARTIN'S SCRAP RECYCLING INC, BYPASS 601 GROUND WATER CONTAMINATION, BYPASS 601 GROUNDWATER CONTAMINATION",[Blank Date],www.epa.gov/superfund/bypass-601-groundwater-contamination,
NYD980780670,BYRON BARREL & DRUM,BYRON TOWNSHIP,GENESEE,NY,TOWN LINE ROAD, 14422 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,9/24/2002,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,37.27,No,"BYRON BARREL AND DRUM, BYRON BARREL & DRUM, BYRON BARREL & DRUM",7/1/1982,www.epa.gov/superfund/byron-barrel-and-drum,
ILD010236230,BYRON SALVAGE YARD,BYRON,OGLE,IL,NW1/4 SEC 13 T24N R10E, 61010 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/16/2003,,,,Active,Waste Management,Other,,No,,33.93,No,"BYRON SALVAGE YARD, BYRON JOHNSON, BYRON SALVAGE YARD",[Blank Date],www.epa.gov/superfund/byron-salvage-yard,
PAD021449244,C & D RECYCLING,FOSTER TOWNSHIP,LUZERNE,PA,R.D. #1 - SANDY RUN, 18224 ,R03,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/30/1999,,,,Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,,No,,,No,"C & D RECYCLING, C & D RECYCLING, C & D RECYCLING",5/1/1984,www.epa.gov/superfund/cdrecycling,
NYD981561954,C & J DISPOSAL LEASING CO. DUMP,HAMILTON,MADISON,NY,ROUTE 12B, 13346 ,R02,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/27/1993,,,,Active,Waste Management,Illegal disposal/open dump,,No,,,No,"C & J DISPOSAL SITE, C & J DISPOSAL LEASING CO DUMP, C & J DISPOSAL LEASING CO. DUMP",[Blank Date],www.epa.gov/superfund/c-and-j-disposal,
VAD049957913,"C & R BATTERY CO., INC.",CHESTERFIELD COUNTY,CHESTERFIELD,VA,1320 BELLWOOD RD, 23237 ,R03,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/28/1993,,,,Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,,Yes,Chickahominy Indian Tribe(Current); Upper Mattaponi Tribe(Current),,No,"C & R BATTERY CO INC, C & R BATTERY CO., INC., C & R BATTERY CO., INC, C & R BATTERY CO., INC.",2/1/1984,www.epa.gov/superfund/crbattery,
PRN000206319,CABO ROJO GROUND WATER CONTAMINATION,CABO ROJO,CABO ROJO,PR,CROSS STR. CALLE BARBOSA & CALLE DEDIEGO, 00623 ,R02,Final NPL,No,No,No,Yes,No,No,,,,,Active,Other,Ground water plume site with no identifiable source,,No,,50,No,"CR, CR, CR, CABO ROJO GROUNDWATER CONTAMINATION, CR, CABO ROJO GROUND WATER CONTAMINATION",[Blank Date],www.epa.gov/superfund/cabo-rojo-groundwater,
FLD980709356,CABOT/KOPPERS,GAINESVILLE,ALACHUA,FL,MAIN ST & 23RD AVE, 32601 ,R04,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,36.69,No,"CABOT/KOPPERS, CABOT CARBON, CABOT/KOPPERS, K-MART SITE, CABOT/KOPPERS",11/1/1979,www.epa.gov/superfund/cabot-koppers,
NMD097960272,CAL WEST METALS (USSBA),LEMITAR,SOCORRO,NM,I-25 & US60 & 85 W FRONTAGE, 87823 ,R06,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/28/1995,,,,Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,Small Business Administration,No,,,Yes,"CAL WEST METALS (USSBA), CAL WEST METALS (SBA), CAL WEST METALS (USSBA)",7/1/1981,www.epa.gov/superfund/cal-west-metals,
KYD045738291,"CALDWELL LACE LEATHER CO., INC.",AUBURN,LOGAN,KY,111 E CALDWELL ST, 42206 ,R04,Final NPL,No,No,Yes,Yes,Not a Groundwater Site,Yes,6/30/1994,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,34.21,No,"CALDWELL LACE LEATHER CO., INC, CALDWELL LACE LEATHER CO, CALDWELL LACE LEATHER CO., INC.",[Blank Date],www.epa.gov/superfund/caldwell-lace-leather,
NJD048798953,CALDWELL TRUCKING CO.,FAIRFIELD,ESSEX,NJ,222 PASSAIC AVENUE, 07004 ,R02,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,58.3,No,"CALDWELL TRUCKING CO, FAIRFIELD BORO SITE, CALDWELL TRUCKING CO., CALDWELL TRUCKING CO., CALDWELL TRUCKING CO.",[Blank Date],www.epa.gov/superfund/caldwell-trucking,
COD980717938,CALIFORNIA GULCH,LEADVILLE,LAKE,CO,S OF CY-YAK TUNNEL DOWNSTREAM, 80461 ,R08,Final NPL,Yes,No,No,Yes,Yes,No,,,,,Active,Mining,Metals,,No,,,No,"CALIFORNIA GULCH, MESTAS WELL",3/1/1982,www.epa.gov/superfund/california-gulch,
MED980524128,CALLAHAN MINING CORP,BROOKSVILLE (CAPE ROSIER),HANCOCK,ME,HARBORSIDE, 04617 ,R01,Final NPL,No,No,No,Yes,No,No,,,,,Active,Mining,Metals,,No,,50,No,"CALLAHAN MINE, CALLAHAN MINING CORP",10/1/1981,www.epa.gov/superfund/callahan,
FLD094590916,CALLAWAY & SON DRUM SERVICE,LAKE ALFRED,POLK,FL,890 EAST LAKE ALFRED DRIVE, 33850 ,R04,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,12/21/2007,,,,Active,Recycling,Drums/tanks,,No,,,No,"CALLOWAY & SON DRUM SERVICE, CALLAWAY & SON DRUM SERVICE, CALLOWAY & SON DRUM SERVICE",2/1/1985,www.epa.gov/superfund/callaway-and-son,
IND005480462,CAM-OR INC.,WESTVILLE,LA PORTE,IN,STATE ROAD 2 AND HIGHWAY 421, 46391 ,R05,Final NPL,No,No,No,Insufficient Data,No,No,,,,,Active,Recycling,Waste/used oil,,No,,58.91,No,"CAM-OR INC., WESTVILLE OIL DIV, WESTVILLE OIL CO, CAM-OR, INCORPORATED, CAM-OR INC, CAM-OR, CAM-OR, CAM OR INC, CAM-OR INC., WESTVILLE OIL MFG, CAM-OR, INC.",8/1/1980,www.epa.gov/superfund/camor-inc,
GAD008212409,CAMILLA WOOD PRESERVING COMPANY,CAMILLA,MITCHELL,GA,131 EAST BENNETT STREET, 31730 ,R04,Final NPL,No,No,Yes,Yes,Yes,Yes,12/11/2014,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,50,No,"CAMILLA WOOD PRESERVING COMPANY, ESCAMBIA WOOD - CAMILLA, CAMILLA WOOD PRESERVING COMPANY, ESCAMBIA TREATING CO INC",8/1/1980,www.epa.gov/superfund/camilla-wood-preserving,
NC6170022580,CAMP LEJEUNE MILITARY RES. (USNAVY),ONSLOW COUNTY,ONSLOW,NC,NC HWY 24 & US HWY 16, 28542 ,R04,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Other,Military/Other Ordinance,Department of Defense,No,,33.13,Yes,"USMC/K-326 RANGE (SITE 8), CAMP LEJEUNE MILITARY RES. (US NAVY), USMC/BLDG PT 37 ( SITE 6 ), CAMP LEJEUNE MILITARY RES. (USNAVY), USMC/CAMP GEIGER DUMP (SITE 4), USMC/HADNOT POINT BURN DUMP (SITE 3), USMC/CHEM LDFL ( SITE 1 ), USMC/BASE SAN LDFL ( SITE 5 ), USMC/G4A RANGE (SITE 9), USMC CAMP LEJEUNE, USMC/BLDGS TP452 & TP451 (SITE 10), USMC/STORAGE LOTS 201 & 203 (SITE 12), USMC CAMP LEJEUNE MILITARY RESERVATION, USMC/FIRE FIGHTING TRAINING PIT (SITE 11, USMC/LOT 140, HADNOT POINT ARE (SITE 7), USMC CAMP LEJEUNE, CAMP LEJEUNE MILITARY RES. (USNAVY)",2/12/1988,www.epa.gov/superfund/us-navy,NC6170022580 - MARINE CORPS BASE CAMP LEJEUNE; NC8170022570 - MARINE CORPS AIR STATION NEW RIVER
CA2170023533,CAMP PENDLETON MARINE CORPS BASE,CAMP PENDLETON,SAN DIEGO,CA,CAMP PENDLETON MARINE BASE, 92055 ,R09,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Waste Management,Industrial waste facility (non-generator),Department of Defense,No,,33.79,Yes,"CAMP PENDLETON MARINE CORPS BASE, CAMP PENDLETON MARINE CORPS BASE, CAMP PENDLETON PCB SPILL, MARINE CORPS BASE CAMP PENDLETON",[Blank Date],www.epa.gov/superfund/camppendletonusmc,
KSN000703396,CANEY RESIDENTIAL YARDS,CANEY,MONTGOMERY,KS,Intersection of North Main Street and East 3rd Ave, 67333 ,R07,Final NPL,Yes,No,No,No,Not a Groundwater Site,No,,,,,Active,"Other, Mining","Other, Mineral Processing/Smelting Only",,Yes,The Osage Nation(Current); Shawnee Tribe(Current); Cherokee Nation(Current),50,No,,11/8/2019,www.epa.gov/superfund/caneyresidentialyards,
MID980678627,"CANNELTON INDUSTRIES, INC.",SAULT STE MARIE,CHIPPEWA,MI,ADDRESS UNREPORTED, 49783 ,R05,Final NPL,No,No,Yes,Yes,Yes,Yes,9/28/1999,,,,Active,Manufacturing/Processing/Maintenance,Tanneries,,Yes,"Bay Mills Indian Community, Michigan(Current); Sault Ste. Marie Tribe of Chippewa Indians, Michigan(Current)",30.16,No,"CANNELTON INDUSTRIES, NORTHWESTERN LEATHER, ALGOMA TUBE, CANNELTON INDUSTRIES, CANNELTON INDUSTRIES, INC., CANNELTON INDUSTRIES, INC.",[Blank Date],www.epa.gov/superfund/cannelton-industries,
MAD079510780,CANNON ENGINEERING CORP. (CEC),BRIDGEWATER,PLYMOUTH,MA,FIRST ST, 02324 ,R01,Deleted NPL,Yes,No,Yes,Yes,Yes,Yes,9/30/1991,,,,Active,"Multiple, Waste Management, Recycling","Multiple, Industrial waste facility (non-generator), Chemicals/chemical waste (e.g., solvent recovery)",,No,,,No,"CANNON ENGINEERING CORP. (CEC), CANNONS ENGINEERING CO",[Blank Date],www.epa.gov/superfund/cannon,MAD079510780 - CANNONS ENGINEERING CORP.
NCD003188828,CAPE FEAR WOOD PRESERVING,FAYETTEVILLE,CUMBERLAND,NC,REILLY RD, 28303 ,R04,Final NPL,No,No,No,Yes,Yes,Yes,9/25/2001,,,,Active,Manufacturing/Processing/Maintenance,Lumber and wood products/wood preserving/treatment,,No,,34.09,No,"CAPE FEAR WOOD PRESERVING, CAPE FEAR WOOD PRESERVING",8/1/1984,www.epa.gov/superfund/cape-fear-wood-preserving,
LAD980869440,CAPITOL LAKES,BATON ROUGE,EAST BATON ROUGE,LA,NEAR INTERSTATE 110 AND CAPITOL LAKE DRIVE, 70802 ,R06,Final NPL,No,No,No,Insufficient Data,Not a Groundwater Site,No,,,,,Active,Other,Other,,No,,50,No,"CAPITOL LAKE, CAPITOL LAKE",3/29/2023,www.epa.gov/superfund/capitol-lakes,
COD981551427,CAPTAIN JACK MILL,WARD,BOULDER,CO,93 California Gulch Road, 80481 ,R08,Final NPL,No,No,No,Yes,Yes,No,,,,,Active,Mining,Metals,,No,,50.56,No,CAPTAIN JACK MILL,9/15/1987,www.epa.gov/superfund/captain-jack,
NMN000622185,CARLISLE VILLAGE CLEANERS,ALBUQUERQUE,BERNALILLO,NM,3611 Simms Avenue SE, 87108 ,R06,Proposed NPL,No,No,No,Status Unavailable,Status Unavailable,No,,,,,Active,Other,Dry-Cleaning Operations,,No,,50,No,,[Blank Date],www.epa.gov/superfund/carlisle-village-cleaners,
SCD980558316,"CAROLAWN, INC.",FORT LAWN,CHESTER,SC,S. OF SC HWY 9 ON CO. RD 841, 29714 ,R04,Final NPL,No,No,No,Yes,Yes,Yes,5/18/1998,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,32.04,No,"CAROLAWN, INC, CAROLAWN, CAROLAWN, INC.",[Blank Date],www.epa.gov/superfund/carolawn,
NCD003188844,CAROLINA TRANSFORMER CO.,FAYETTEVILLE,CUMBERLAND,NC,1416 MIDDLE RIVER LOOP, 28301 ,R04,Final NPL,No,No,Yes,Yes,Yes,Yes,8/10/2005,,,,Active,Manufacturing/Processing/Maintenance,Electronic/electrical equipment,,No,,33.76,No,"CAROLINA TRANSFORMER CO, CAROLINA TRANSFORMER, CAROLINA TRANSFORMER CO.",12/1/1978,www.epa.gov/superfund/carolina-transformer,
MT0001096353,CARPENTER SNOW CREEK MINING DISTRICT,NEIHART,CASCADE,MT,NO SPECIFIC ADDRESS, 59465 ,R08,Final NPL,No,No,No,No,No,No,,,,,Active,Mining,Metals,,No,,50,No,"CARPENTER SNOW CREEK MINING DISTRICT, SILVER DYKE MINE, CARPENTER AND SNOW CREEK MINING COMPLEX, CARPENTER SNOW CREEK MINING DISTRICT, BIG SEVEN MINE",1/26/1995,www.epa.gov/superfund/carpenter-snow-creek,
TND044062222,CARRIER AIR CONDITIONING CO.,COLLIERVILLE,SHELBY,TN,97 S BYHALIA RD, 38017 ,R04,Final NPL,No,No,No,Yes,Yes,Yes,10/31/1995,,,,Active,Manufacturing/Processing/Maintenance,Electronic/electrical equipment,,No,,48.91,No,"CARRIER AIR CONDITIONING CO, CARRIER AIR CONDITIONING CO, CARRIER AIR CONDITIONING CO.",8/1/1980,www.epa.gov/superfund/carrier-air-conditioning,
NYD010968014,CARROLL & DUBIES SEWAGE DISPOSAL,PORT JERVIS,ORANGE,NY,CANAL STREET, 12771 ,R02,Final NPL,No,No,Yes,Yes,Yes,Yes,3/20/2000,,,,Active,Waste Management,Industrial waste facility (non-generator),,No,,33.74,No,"CARROLL & DUBIES SEWAGE DISPOSAL, CARROL & DUBIES",8/1/1980,www.epa.gov/superfund/carroll-and-dubies,
NVD980813646,CARSON RIVER MERCURY SITE,DAYTON,LYON,NV,River from Mexican Dam to terminal wetlands, 89401 ,R09,Final NPL,No,No,No,No,Not a Groundwater Site,No,,,,,Active,Waste Management,Mine tailings disposal,Environmental Protection Agency,Yes,"Washoe Tribe of Nevada & California (Carson Colony, Dresslerville Colony, Woodfords Community, Stewart Community, & Washoe Ranches)(Current); Paiute-Shoshone Tribe of the Fallon Reservation and Colony, Nevada(Current)",39.07,No,"DAYTON NEVADA MERCURY, S & S MINI MART, DAYTON NV MERCURY SITE, DAYTON MERCURY SITE, CARSON RIVER MERCURY SITE, BCB PROPERTY, DAYTON MINI MART SITE, BCB PROPERTIES, DAYTON NV MERCURY SITE (MINI MART), CARSON RIVER MERCURY SITE",3/1/1983,www.epa.gov/superfund/carsonrivermercury,
MID980274179,"CARTER INDUSTRIALS, INC.",DETROIT,WAYNE,MI,4690 HUMBOLDT, 48208 ,R05,Deleted NPL,Yes,No,Yes,Yes,Not a Groundwater Site,Yes,6/11/1996,,,,Active,Recycling,Batteries/scrap metals/secondary smelting/precious metal recovery,,No,,,No,"CARTER INDUSTRIALS, INC., CARTER SALVAGE CORP, CARTER INDUSTRIALS, INC, CARTER INDUSTRIALS, INC, CARTER INDUSTRIALS INC, CARTER IND INC",[Blank Date],www.epa.gov/superfund/carter-industrials,
